Week,Chg,Player,Team,Opp,Att_Predicted,Yard,TD_Predicted,Rec_Predicted,Yard.1,TD.1_Predicted,FPts,Game,Pts*,Att_Actual,Cmp,Yds,TD_Actual,Int,2Pt,Att.1,Yds.1,TD.1_Actual,2Pt.1,Rec_Actual,Yds.2,TD.2,2Pt.2,FL,TD.3,Net_score
1,,Tyreek Hill,MIA,JAC,0,0,0.0,7,98,0.8,14.6,JAX@MIA,19.0,0,0,0,0,0,0,0,0,0,0,7,130,1,0,0,0,4.4
1,,Justin Jefferson,MIN,@NYG,0,0,0.0,7,92,0.6,12.8,MIN@NYG,11.0,0,0,0,0,0,0,0,0,0,0,4,59,1,0,0,0,-1.8000000000000007
1,,CeeDee Lamb,DAL,@CLE,0,0,0.0,7,90,0.6,12.6,DAL@CLE,8.0,0,0,0,0,0,0,3,25,0,0,5,61,0,0,0,0,-4.6
1,,Deebo Samuel,SF,NYJ,3,11,0.2,5,70,0.5,12.3,NYJ@SF,13.0,0,0,0,0,0,0,8,23,1,0,5,54,0,0,0,0,0.6999999999999993
1,,Davante Adams,LV,@LAC,0,0,0.0,7,87,0.5,11.7,LV@LAC,5.0,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0,-6.699999999999999
1,,Malik Nabers,NYG,MIN,0,0,0.0,7,87,0.5,11.7,MIN@NYG,6.0,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0,-5.699999999999999
1,,Amon-Ra St. Brown,DET,LAR,0,0,0.0,7,87,0.5,11.7,LA@DET,1.0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,-10.7
1,,Garrett Wilson,NYJ,@SF,0,0,0.0,6,81,0.6,11.7,NYJ@SF,6.0,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0,-5.699999999999999
1,,A.J. Brown,PHI,GB,0,0,0.0,6,85,0.5,11.5,GB@PHI,17.0,0,0,0,0,0,0,0,0,0,0,5,119,1,0,0,0,5.5
1,,Puka Nacua,LAR,@DET,0,0,0.0,6,85,0.5,11.5,LA@DET,3.0,0,0,0,0,0,0,1,7,0,0,4,35,0,0,0,0,-8.5
1,,Chris Olave,NO,CAR,0,0,0.0,6,85,0.5,11.5,CAR@NO,1.0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,-10.5
1,,Rashee Rice,KC,BAL,0,0,0.0,7,83,0.5,11.3,BAL@KC,10.0,0,0,0,0,0,0,0,0,0,0,7,103,0,0,0,0,-1.3000000000000007
1,,Ja'Marr Chase,CIN,NE,0,0,0.0,6,82,0.5,11.2,NE@CIN,6.0,0,0,0,0,0,0,0,0,0,0,6,62,0,0,0,0,-5.199999999999999
1,,Mike Evans,TB,WAS,0,0,0.0,5,77,0.5,10.7,WAS@TB,18.0,0,0,0,0,0,0,0,0,0,0,5,61,2,0,0,0,7.300000000000001
1,,Nico Collins,HOU,@IND,0,0,0.0,5,75,0.5,10.5,HOU@IND,11.0,0,0,0,0,0,0,0,0,0,0,6,117,0,0,0,0,0.5
1,,Cooper Kupp,LAR,@DET,0,0,0.0,6,80,0.4,10.4,LA@DET,18.0,0,0,0,0,0,0,2,10,0,0,14,110,1,0,0,0,7.6
1,,Drake London,ATL,PIT,0,0,0.0,6,74,0.5,10.4,PIT@ATL,1.0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,-9.4
1,,DeVonta Smith,PHI,GB,0,0,0.0,5,74,0.5,10.4,GB@PHI,8.0,0,0,0,0,0,0,0,0,0,0,7,84,0,0,0,0,-2.4000000000000004
1,,Jaylen Waddle,MIA,JAC,0,0,0.0,6,76,0.4,10.0,JAX@MIA,10.0,0,0,0,0,0,0,1,3,0,0,5,109,0,0,0,0,0.0
1,,Amari Cooper,CLE,DAL,0,0,0.0,5,73,0.4,9.7,DAL@CLE,1.0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,-8.7
1,,Zay Flowers,BAL,@KC,0,0,0.0,6,73,0.4,9.7,BAL@KC,4.0,0,0,0,0,0,0,2,14,0,0,6,37,0,0,0,0,-5.699999999999999
1,,Christian Kirk,JAC,@MIA,0,0,0.0,5,73,0.4,9.7,JAX@MIA,3.0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,-6.699999999999999
1,,D.J. Moore,CHI,TEN,0,0,0.0,6,73,0.4,9.7,TEN@CHI,4.0,0,0,0,0,0,0,1,14,0,0,5,36,0,0,0,0,-5.699999999999999
1,,Calvin Ridley,TEN,@CHI,0,0,0.0,5,67,0.5,9.7,TEN@CHI,5.0,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0,-4.699999999999999
1,,Chris Godwin,TB,WAS,0,0,0.0,6,71,0.4,9.5,WAS@TB,14.0,0,0,0,0,0,0,0,0,0,0,8,83,1,0,0,0,4.5
1,,Stefon Diggs,HOU,@IND,0,0,0.0,5,68,0.4,9.2,HOU@IND,15.0,0,0,0,0,0,0,1,6,0,0,6,33,2,0,0,0,5.800000000000001
1,,Terry McLaurin,WAS,@TB,0,0,0.0,6,73,0.3,9.1,WAS@TB,1.0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,-8.1
1,,Brandon Aiyuk,SF,NYJ,0,0,0.0,5,66,0.4,9.0,NYJ@SF,2.0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,-7.0
1,,George Pickens,PIT,@ATL,0,0,0.0,5,66,0.4,9.0,PIT@ATL,8.0,0,0,0,0,0,0,1,-10,0,0,6,85,0,0,0,0,-1.0
1,,Josh Palmer,LAC,LV,0,0,0.0,5,70,0.3,8.8,LV@LAC,1.0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,-7.800000000000001
1,,Courtland Sutton,DEN,@SEA,0,0,0.0,5,64,0.4,8.8,DEN@SEA,3.0,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0,-5.800000000000001
1,,DeAndre Hopkins,TEN,@CHI,0,0,0.0,5,63,0.4,8.7,TEN@CHI,0.0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,-8.7
1,,Diontae Johnson,CAR,@NO,0,0,0.0,5,68,0.3,8.6,CAR@NO,1.0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,-7.6
1,,Jaxon Smith-Njigba,SEA,DEN,0,0,0.0,5,64,0.3,8.2,DEN@SEA,1.0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,-7.199999999999999
1,,Christian Watson,GB,@PHI,0,0,0.0,4,63,0.3,8.1,GB@PHI,7.0,0,0,0,0,0,0,0,0,0,0,3,13,1,0,0,0,-1.0999999999999996
1,,Xavier Worthy,KC,BAL,0,0,0.0,4,57,0.4,8.1,BAL@KC,18.0,0,0,0,0,0,0,1,21,1,0,2,47,1,0,0,0,9.9
1,,Khalil Shakir,BUF,ARI,0,0,0.0,5,62,0.3,8.0,ARI@BUF,10.0,0,0,0,0,0,0,0,0,0,0,3,42,1,0,0,0,2.0
1,,Ladd McConkey,LAC,LV,0,0,0.0,5,60,0.3,7.8,LV@LAC,9.0,0,0,0,0,0,0,0,0,0,0,5,39,1,0,0,0,1.2000000000000002
1,,Jordan Addison,MIN,@NYG,0,0,0.0,5,58,0.3,7.6,MIN@NYG,3.0,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,-4.6
1,,Jayden Reed,GB,@PHI,0,0,0.0,4,55,0.3,7.3,GB@PHI,28.0,0,0,0,0,0,0,1,33,1,0,4,138,1,0,0,0,20.7
1,,Brandin Cooks,DAL,@CLE,0,0,0.0,4,53,0.3,7.1,DAL@CLE,10.0,0,0,0,0,0,0,1,5,0,0,4,40,1,0,0,0,2.9000000000000004
1,,Demario Douglas,NE,@CIN,0,0,0.0,5,53,0.3,7.1,NE@CIN,1.0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,-6.1
1,,Keenan Allen,CHI,TEN,0,0,0.0,4,52,0.3,7.0,TEN@CHI,2.0,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0,-5.0
1,,Rome Odunze,CHI,TEN,0,0,0.0,4,52,0.3,7.0,TEN@CHI,1.0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,-6.0
1,,Jameson Williams,DET,LAR,2,8,0.0,3,44,0.3,7.0,LA@DET,19.0,0,0,0,0,0,0,1,13,0,0,5,121,1,0,0,0,12.0
2,,Tyreek Hill,MIA,BUF,0,0,0.0,7,96,0.8,14.4,BUF@MIA,3.0,0,0,0,0,0,0,1,12,0,0,3,24,0,0,0,0,-11.4
2,,Cooper Kupp,LAR,@ARI,0,0,0.0,7,95,0.7,13.7,LA@ARI,3.0,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0,-10.7
2,,Deebo Samuel,SF,@MIN,6,25,0.2,5,68,0.5,13.5,SF@MIN,11.0,0,0,0,0,0,0,2,-10,0,0,8,110,0,0,0,0,-2.5
2,,CeeDee Lamb,DAL,NO,0,0,0.0,7,91,0.7,13.3,NO@DAL,15.0,0,0,0,0,0,0,0,0,0,0,4,90,1,0,0,0,1.6999999999999993
2,,Justin Jefferson,MIN,SF,0,0,0.0,6,82,0.6,11.8,SF@MIN,19.0,0,0,0,0,0,0,0,0,0,0,4,133,1,0,0,0,7.199999999999999
2,,Rashee Rice,KC,CIN,0,0,0.0,7,87,0.5,11.7,CIN@KC,13.0,0,0,0,0,0,0,0,0,0,0,5,75,1,0,0,0,1.3000000000000007
2,,DeVonta Smith,PHI,ATL,0,0,0.0,6,87,0.5,11.7,ATL@PHI,13.0,0,0,0,0,0,0,0,0,0,0,7,76,1,0,0,0,1.3000000000000007
2,,Amon-Ra St. Brown,DET,TB,0,0,0.0,7,84,0.5,11.4,TB@DET,11.0,0,0,0,0,0,0,0,0,0,0,11,119,0,0,0,0,-0.40000000000000036
2,,Garrett Wilson,NYJ,@TEN,0,0,0.0,6,78,0.6,11.4,NYJ@TEN,5.0,0,0,0,0,0,0,1,5,0,0,4,57,0,0,0,0,-6.4
2,,Mike Evans,TB,@DET,0,0,0.0,5,77,0.6,11.3,TB@DET,4.0,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0,-7.300000000000001
2,,Ja'Marr Chase,CIN,@KC,0,0,0.0,6,80,0.5,11.0,CIN@KC,3.0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,-8.0
2,,Nico Collins,HOU,CHI,0,0,0.0,6,78,0.5,10.8,CHI@HOU,19.0,0,0,0,0,0,0,0,0,0,0,8,135,1,0,0,0,8.2
2,,Malik Nabers,NYG,@WAS,0,0,0.0,6,77,0.5,10.7,NYG@WAS,18.0,0,0,0,0,0,0,0,0,0,0,10,127,1,0,0,0,7.300000000000001
2,,Davante Adams,LV,@BAL,0,0,0.0,6,74,0.5,10.4,LV@BAL,17.0,0,0,0,0,0,0,0,0,0,0,9,110,1,0,0,0,6.6
2,,Chris Olave,NO,@DAL,0,0,0.0,6,73,0.5,10.3,NO@DAL,8.0,0,0,0,0,0,0,1,7,0,0,4,81,0,0,0,0,-2.3000000000000007
2,,Chris Godwin,TB,@DET,0,0,0.0,6,71,0.5,10.1,TB@DET,17.0,0,0,0,0,0,0,0,0,0,0,7,117,1,0,0,0,6.9
2,,Jaylen Waddle,MIA,BUF,0,0,0.0,5,75,0.4,9.9,BUF@MIA,4.0,0,0,0,0,0,0,1,4,0,0,4,41,0,0,0,0,-5.9
2,,Jameson Williams,DET,TB,1,8,0.0,4,60,0.5,9.8,TB@DET,8.0,0,0,0,0,0,0,1,15,0,0,5,79,0,0,0,0,-1.8000000000000007
2,,Drake London,ATL,@PHI,0,0,0.0,5,65,0.5,9.5,ATL@PHI,11.0,0,0,0,0,0,0,0,0,0,0,6,54,1,0,0,0,1.5
2,,Christian Kirk,JAC,CLE,0,0,0.0,5,70,0.4,9.4,CLE@JAX,0.0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,-9.4
2,,Stefon Diggs,HOU,CHI,0,0,0.0,5,68,0.4,9.2,CHI@HOU,3.0,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0,-6.199999999999999
2,,George Pickens,PIT,@DEN,0,0,0.0,5,68,0.4,9.2,PIT@DEN,2.0,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,-7.199999999999999
2,,Zay Flowers,BAL,LV,0,0,0.0,5,67,0.4,9.1,LV@BAL,15.0,0,0,0,0,0,0,0,0,0,0,7,91,1,0,0,0,5.9
2,,Xavier Worthy,KC,CIN,3,11,0.0,4,55,0.4,9.0,CIN@KC,1.0,0,0,0,0,0,0,1,5,0,0,2,17,0,0,0,0,-8.0
2,,Brandon Aiyuk,SF,@MIN,0,0,0.0,4,65,0.4,8.9,SF@MIN,4.0,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0,-4.9
2,,Amari Cooper,CLE,@JAC,0,0,0.0,5,65,0.4,8.9,CLE@JAX,1.0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,-7.9
2,,D.J. Moore,CHI,@HOU,0,0,0.0,5,63,0.4,8.7,CHI@HOU,5.0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,-3.6999999999999993
2,,Calvin Ridley,TEN,NYJ,0,0,0.0,5,60,0.4,8.4,NYJ@TEN,20.0,0,0,0,0,0,0,1,10,1,0,4,77,1,0,0,0,11.6
2,,Ladd McConkey,LAC,@CAR,0,0,0.0,5,64,0.3,8.2,LAC@CAR,2.0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,-6.199999999999999
2,,Terry McLaurin,WAS,NYG,0,0,0.0,5,63,0.3,8.1,NYG@WAS,2.0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,-6.1
2,,Josh Palmer,LAC,@CAR,0,0,0.0,5,60,0.3,7.8,LAC@CAR,1.0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,-6.8
2,,Rashid Shaheed,NO,@DAL,0,0,0.0,4,59,0.3,7.7,NO@DAL,16.0,0,0,0,0,0,0,3,13,0,0,4,96,1,0,0,0,8.3
2,,Jaxon Smith-Njigba,SEA,@NE,0,0,0.0,5,59,0.3,7.7,SEA@NE,11.0,0,0,0,0,0,0,0,0,0,0,12,117,0,0,0,0,3.3
2,,Diontae Johnson,CAR,LAC,0,0,0.0,4,58,0.3,7.6,LAC@CAR,1.0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,-6.6
2,,Tyler Lockett,SEA,@NE,0,0,0.0,5,58,0.3,7.6,SEA@NE,1.0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,-6.6
2,,Brandin Cooks,DAL,NO,0,0,0.0,4,55,0.3,7.3,NO@DAL,1.0,0,0,0,0,0,0,1,-3,0,0,2,19,0,0,0,0,-6.3
2,,Courtland Sutton,DEN,PIT,0,0,0.0,4,55,0.3,7.3,PIT@DEN,2.0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,-5.3
2,,Demarcus Robinson,LAR,@ARI,0,0,0.0,4,53,0.3,7.1,LA@ARI,5.0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0,-2.0999999999999996
2,,Jayden Reed,GB,IND,0,0,0.0,4,51,0.3,6.9,IND@GB,3.0,0,0,0,0,0,0,2,37,0,0,2,9,0,0,0,0,-3.9000000000000004
2,,Khalil Shakir,BUF,@MIA,0,0,0.0,4,51,0.3,6.9,BUF@MIA,5.0,0,0,0,0,0,0,1,2,0,0,5,54,0,0,0,0,-1.9000000000000004
2,,Adonai Mitchell,IND,@GB,0,0,0.0,4,50,0.3,6.8,IND@GB,3.0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,-3.8
2,,Rome Odunze,CHI,@HOU,0,0,0.0,3,48,0.3,6.6,CHI@HOU,3.0,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,-3.5999999999999996
2,,Wan'Dale Robinson,NYG,@WAS,0,0,0.0,4,54,0.2,6.6,NYG@WAS,7.0,0,0,0,0,0,0,0,0,0,0,2,18,1,0,0,0,0.40000000000000036
3,,Ja'Marr Chase,CIN,WAS,0,0,0.0,7,88,0.7,13.0,WAS@CIN,23.0,0,0,0,0,0,0,0,0,0,0,6,118,2,0,0,0,10.0
3,,Justin Jefferson,MIN,HOU,0,0,0.0,6,85,0.7,12.7,HOU@MIN,14.0,0,0,0,0,0,0,0,0,0,0,6,81,1,0,0,0,1.3000000000000007
3,,Nico Collins,HOU,@MIN,0,0,0.0,6,88,0.6,12.4,HOU@MIN,8.0,0,0,0,0,0,0,0,0,0,0,4,86,0,0,0,0,-4.4
3,,CeeDee Lamb,DAL,BAL,0,0,0.0,6,84,0.6,12.0,BAL@DAL,5.0,0,0,0,0,0,0,0,0,0,0,4,67,0,0,1,0,-7.0
3,,DeVonta Smith,PHI,@NO,0,0,0.0,6,83,0.6,11.9,PHI@NO,7.0,0,0,0,0,0,0,0,0,0,0,7,79,0,0,0,0,-4.9
3,,Amon-Ra St. Brown,DET,@ARI,0,0,0.0,7,87,0.5,11.7,DET@ARI,13.0,0,0,0,0,0,0,0,0,0,0,7,75,1,0,0,0,1.3000000000000007
3,,Rashee Rice,KC,@ATL,0,0,0.0,7,85,0.5,11.5,KC@ATL,17.0,0,0,0,0,0,0,1,1,0,0,12,110,1,0,0,0,5.5
3,,Davante Adams,LV,CAR,0,0,0.0,6,80,0.5,11.0,CAR@LV,4.0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,-7.0
3,,Garrett Wilson,NYJ,NE,0,0,0.0,6,72,0.6,10.8,NE@NYJ,9.0,0,0,0,0,0,0,0,0,0,0,5,33,1,0,0,0,-1.8000000000000007
3,,Brandon Aiyuk,SF,@LAR,0,0,0.0,6,77,0.5,10.7,SF@LA,4.0,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0,-6.699999999999999
3,,Mike Evans,TB,DEN,0,0,0.0,5,70,0.6,10.6,DEN@TB,1.0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,-9.6
3,,Chris Godwin,TB,DEN,0,0,0.0,7,75,0.5,10.5,DEN@TB,11.0,0,0,0,0,0,0,0,0,0,0,6,53,1,0,0,0,0.5
3,,Tyreek Hill,MIA,@SEA,0,0,0.0,5,75,0.5,10.5,MIA@SEA,4.0,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,-6.5
3,,Chris Olave,NO,PHI,0,0,0.0,6,75,0.5,10.5,PHI@NO,14.0,0,0,0,0,0,0,0,0,0,0,6,86,1,0,0,0,3.5
3,,Malik Nabers,NYG,@CLE,0,0,0.0,5,73,0.5,10.3,NYG@CLE,19.0,1,0,0,0,0,0,2,4,0,0,8,78,2,0,0,0,8.7
3,,Jameson Williams,DET,@ARI,1,8,0.0,4,65,0.5,10.3,DET@ARI,0.0,0,0,0,0,0,0,1,-7,0,0,1,9,0,0,0,0,-10.3
3,,Zay Flowers,BAL,@DAL,0,0,0.0,6,70,0.4,9.4,BAL@DAL,2.0,0,0,0,0,0,0,1,3,0,0,3,20,0,0,0,0,-7.4
3,,Stefon Diggs,HOU,@MIN,0,0,0.0,5,62,0.5,9.2,HOU@MIN,9.0,1,1,13,0,0,0,0,0,0,0,10,94,0,0,0,0,-0.1999999999999993
3,,George Pickens,PIT,LAC,0,0,0.0,5,68,0.4,9.2,LAC@PIT,5.0,0,0,0,0,0,0,0,0,0,0,5,57,0,0,0,0,-4.199999999999999
3,,D.J. Moore,CHI,@IND,0,0,0.0,5,66,0.4,9.0,CHI@IND,7.0,0,0,0,0,0,0,1,-6,0,0,8,78,0,0,0,0,-2.0
3,,Calvin Ridley,TEN,GB,0,0,0.0,5,65,0.4,8.9,GB@TEN,0.0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,-8.9
3,,Xavier Worthy,KC,@ATL,2,10,0.0,4,55,0.4,8.9,KC@ATL,2.0,0,0,0,0,0,0,3,13,0,0,2,17,0,0,0,0,-6.9
3,,Jaxon Smith-Njigba,SEA,MIA,0,0,0.0,5,68,0.3,8.6,MIA@SEA,3.0,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,-5.6
3,,Demarcus Robinson,LAR,SF,0,0,0.0,5,63,0.3,8.1,SF@LA,3.0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,-5.1
3,,Tee Higgins,CIN,WAS,0,0,0.0,4,55,0.4,7.9,WAS@CIN,3.0,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,-4.9
3,,Khalil Shakir,BUF,JAC,0,0,0.0,5,60,0.3,7.8,JAX@BUF,13.0,0,0,0,0,0,0,0,0,0,0,6,72,1,0,0,0,5.2
3,,Diontae Johnson,CAR,@LV,0,0,0.0,4,58,0.3,7.6,CAR@LV,18.0,0,0,0,0,0,0,0,0,0,0,8,122,1,0,0,0,10.4
3,,Terry McLaurin,WAS,@CIN,0,0,0.0,4,57,0.3,7.5,WAS@CIN,16.0,0,0,0,0,0,0,0,0,0,0,4,100,1,0,0,0,8.5
3,,Amari Cooper,CLE,NYG,0,0,0.0,4,55,0.3,7.3,NYG@CLE,20.0,0,0,0,0,0,0,0,0,0,0,7,86,2,0,0,0,12.7
3,,Ladd McConkey,LAC,@PIT,0,0,0.0,4,54,0.3,7.2,LAC@PIT,4.0,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0,-3.2
3,,Jaylen Waddle,MIA,@SEA,0,0,0.0,4,53,0.3,7.1,MIA@SEA,2.0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0,-5.1
3,,Keon Coleman,BUF,JAC,0,0,0.0,4,51,0.3,6.9,JAX@BUF,8.0,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0,1.0999999999999996
3,,Drake London,ATL,KC,0,0,0.0,4,50,0.3,6.8,KC@ATL,12.0,0,0,0,0,0,0,0,0,0,0,6,67,1,0,0,0,5.2
3,,Courtland Sutton,DEN,@TB,0,0,0.0,4,50,0.3,6.8,DEN@TB,6.0,0,0,0,0,0,0,0,0,0,0,7,68,0,0,0,0,-0.7999999999999998
3,,Brandin Cooks,DAL,BAL,0,0,0.0,4,49,0.3,6.7,BAL@DAL,1.0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,-5.7
3,,Quentin Johnston,LAC,@PIT,0,0,0.0,4,49,0.3,6.7,LAC@PIT,10.0,0,0,0,0,0,0,0,0,0,0,2,44,1,0,0,0,3.3
3,,Jayden Reed,GB,@TEN,0,0,0.0,4,46,0.3,6.4,GB@TEN,6.0,0,0,0,0,0,0,2,19,0,0,4,50,0,0,0,0,-0.40000000000000036
3,,Tyler Lockett,SEA,MIA,0,0,0.0,4,50,0.2,6.2,MIA@SEA,4.0,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0,-2.2
3,,Rome Odunze,CHI,@IND,0,0,0.0,3,44,0.3,6.2,CHI@IND,17.0,0,0,0,0,0,0,1,2,0,0,6,112,1,0,0,0,10.8
3,,Wan'Dale Robinson,NYG,@CLE,0,0,0.0,4,50,0.2,6.2,NYG@CLE,6.0,0,0,0,0,0,0,0,0,0,0,7,61,0,0,0,0,-0.20000000000000018
3,,Jerry Jeudy,CLE,NYG,0,0,0.0,4,47,0.2,5.9,NYG@CLE,4.0,0,0,0,0,0,0,0,0,0,0,4,27,0,1,0,0,-1.9000000000000004
3,,Darnell Mooney,ATL,KC,0,0,0.0,3,46,0.2,5.8,KC@ATL,6.0,0,0,0,0,0,0,0,0,0,0,8,66,0,0,0,0,0.20000000000000018
3,,Adam Thielen,CAR,@LV,0,0,0.0,3,43,0.2,5.5,CAR@LV,10.0,0,0,0,0,0,0,0,0,0,0,3,40,1,0,0,0,4.5
3,,Christian Watson,GB,@TEN,0,0,0.0,3,37,0.3,5.5,GB@TEN,6.0,0,0,0,0,0,0,0,0,0,0,2,67,0,0,0,0,0.5
4,,Ja'Marr Chase,CIN,@CAR,0,0,0.0,6,87,0.7,12.9,CIN@CAR,14.0,0,0,0,0,0,0,0,0,0,0,3,85,1,0,0,0,1.0999999999999996
4,,Justin Jefferson,MIN,@GB,0,0,0.0,6,83,0.7,12.5,MIN@GB,14.0,0,0,0,0,0,0,0,0,0,0,6,85,1,0,0,0,1.5
4,,Nico Collins,HOU,JAC,0,0,0.0,6,87,0.6,12.3,JAX@HOU,21.0,0,0,0,0,0,0,0,0,0,0,12,151,1,0,0,0,8.7
4,,CeeDee Lamb,DAL,@NYG,0,0,0.0,6,82,0.6,11.8,DAL@NYG,15.0,0,0,0,0,0,0,3,8,0,0,7,98,1,0,0,0,3.1999999999999993
4,,Malik Nabers,NYG,DAL,0,0,0.0,5,70,0.7,11.2,DAL@NYG,11.0,0,0,0,0,0,0,1,-4,0,0,12,115,0,0,0,0,-0.1999999999999993
4,,Amon-Ra St. Brown,DET,SEA,0,0,0.0,7,82,0.5,11.2,SEA@DET,16.0,1,1,7,1,0,0,0,0,0,0,6,45,1,0,0,0,4.800000000000001
4,,Mike Evans,TB,PHI,0,0,0.0,5,75,0.6,11.1,PHI@TB,15.0,0,0,0,0,0,0,0,0,0,0,8,94,1,0,0,0,3.9000000000000004
4,,Chris Olave,NO,@ATL,0,0,0.0,6,77,0.5,10.7,NO@ATL,8.0,0,0,0,0,0,0,0,0,0,0,8,87,0,0,0,0,-2.6999999999999993
4,,Chris Godwin,TB,PHI,0,0,0.0,6,70,0.5,10.0,PHI@TB,6.0,0,0,0,0,0,0,0,0,0,0,6,69,0,0,0,0,-4.0
4,,Jameson Williams,DET,SEA,1,8,0.0,4,60,0.5,9.8,SEA@DET,14.0,0,0,0,0,0,0,0,0,0,0,2,80,1,0,0,0,4.199999999999999
4,,Jayden Reed,GB,MIN,2,13,0.0,5,60,0.4,9.7,MIN@GB,19.0,0,0,0,0,0,0,1,2,0,0,7,139,1,0,0,0,9.3
4,,Garrett Wilson,NYJ,DEN,0,0,0.0,5,67,0.5,9.7,DEN@NYJ,3.0,0,0,0,0,0,0,0,0,0,0,5,41,0,0,1,0,-6.699999999999999
4,,Stefon Diggs,HOU,JAC,0,0,0.0,5,66,0.5,9.6,JAX@HOU,12.0,0,0,0,0,0,0,1,6,1,0,5,69,0,0,0,0,2.4000000000000004
4,,Brandon Aiyuk,SF,NE,0,0,0.0,5,70,0.4,9.4,NE@SF,4.0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0,-5.4
4,,Zay Flowers,BAL,BUF,1,5,0.0,6,65,0.4,9.4,BUF@BAL,1.0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,-8.4
4,,D.J. Moore,CHI,LAR,0,0,0.0,5,69,0.4,9.3,LA@CHI,8.0,0,0,0,0,0,0,0,0,0,0,3,22,1,0,0,0,-1.3000000000000007
4,,Tyreek Hill,MIA,TEN,0,0,0.0,5,68,0.4,9.2,TEN@MIA,3.0,0,0,0,0,0,0,3,19,0,0,4,23,0,0,0,0,-6.199999999999999
4,,Diontae Johnson,CAR,CIN,0,0,0.0,5,68,0.4,9.2,CIN@CAR,14.0,0,0,0,0,0,0,0,0,0,0,7,83,1,0,0,0,4.800000000000001
4,,Calvin Ridley,TEN,@MIA,0,0,0.0,5,66,0.4,9.0,TEN@MIA,1.0,0,0,0,0,0,0,1,10,0,0,1,5,0,0,0,0,-8.0
4,,Amari Cooper,CLE,@LV,0,0,0.0,5,65,0.4,8.9,CLE@LV,3.0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,-5.9
4,,George Pickens,PIT,@IND,0,0,0.0,5,65,0.4,8.9,PIT@IND,10.0,0,0,0,0,0,0,0,0,0,0,7,113,0,0,1,0,1.0999999999999996
4,,Deebo Samuel,SF,NE,3,15,0.0,4,50,0.4,8.9,NE@SF,6.0,0,0,0,0,0,0,2,14,0,0,3,58,0,0,0,0,-2.9000000000000004
